,Retail_Product_Level1Name,Retail_Product_Color,Retail_Product_Size,Retail_Product_Style,Retail_Product_Name,Retail_Product_SKU,Retail_SOHQTY,Retail_CCQTY,_merge,Diff,Unders
184,VESTUARIO,PRETO,50,CALÇA JEANS PLUS,CALCA CY SAW MARCA DE TERCEIROS LISO 270,9666020003,1,0,left_only,-1,1
185,VESTUARIO,BRANCO,42,SOUTIEN / TOP,SOUTIEN APP PUSH UP SLO RENDA VERAO PP L,7738140002,2,1,both,-1,1
186,VESTUARIO,CHOCOLATE,M,CALCINHA / BOTTOM,CINTA APP CALCINHA TRS FAIXA ULTRA ZERO,8332780002,7,3,both,-4,4
187,BELEZA,OTHER,OTHER,PÓ COMPACTO ROSTO,PO COMPACTO  WL VULT VULT PO COMP 003 9g,9032050000,9,9,both,0,0
188,VESTUARIO,JEANS,56,BOTTOM CURTO JEANS PLUS,SHORT JEANSPEDIDO FAKE PS PRD INK RASGOS,9481260006,2,0,left_only,-2,2
189,VESTUARIO,ROSA,G,SHORT DOLL,SHORT DOLL MANGA CURTA CR PRD ELLA  RIBA,9590750001,2,2,both,0,0
190,BELEZA,OTHER,OTHER,PERFUME,DESODORANTE COLONIA FEMININA SABRINA SAT,9581570000,7,6,both,-1,1
191,VESTUARIO,PRETO,G,KIT CALCINHA,KIT P1 GALISTEU G PRETO,8516970003,3,1,both,-2,2
192,VESTUARIO,BEGE,44,BOTTOM CURTO SARJA,SHORT SARJA CRN PRD INK ELASTICO NA CINT,9480680002,2,2,both,0,0
193,VESTUARIO,JEANS,48,BOTTOM CURTO JEANS PLUS,BERMUDA JEANS PS PRD INK MARMORIZADO COM,9481250002,3,2,both,-1,1
194,VESTUARIO,PRETO,G,SHORT DOLL,SHORT DOLL MANGA CURTA CR PRD ELLA ESTAM,9581530001,4,4,both,0,0
195,VESTUARIO,CINZA,GG,BERMUDOL/SHORT DOLL,BERMUDOLL MANGA CURTA CR PRD ELLA LISO C,9569850002,4,4,both,0,0
196,VESTUARIO,JEANS,50,BOTTOM CURTO JEANS PLUS,SHORT JEANS PS PRD BARRA DOBRADA E PREGA,9633210003,2,0,left_only,-2,2
197,VESTUARIO,JEANS,36,BERMUDA JOVEM,BERMUDA JEANS INK LISO 02ma00656 JEANS 3,9571210001,1,0,left_only,-1,1
198,VESTUARIO,JEANS,38,CALÇA JEANS,CALCA CY SAW MARCA DE TERCEIROS WIDE LEG,9692390003,2,0,left_only,-2,2
199,VESTUARIO,BRANCO,35/36,CHINELOS,CHINELO ABERTO EVA ACC SLO FLEECE OFF WH,9645410001,3,2,both,-1,1
200,VESTUARIO,MARROM,UNICO,ÓCULOS ACETATO,OCULOS  C5 MSA MAIS ACESSORIOS  OCULOS M,9640380001,1,1,both,0,0
201,VESTUARIO,JEANS,14,BERMUDA,BERMUDA C8 PRD INK BERMUDA INFO USED E E,9686500006,2,0,left_only,-2,2
202,VESTUARIO,JEANS,44,CALÇA JEANS,CALCA JEANS INK JEANS AZUL CLARO  LISO J,9654220005,2,1,both,-1,1
203,VESTUARIO,JEANS,40,BOTTOM CURTO JEANS,SHORT JEANS CRN SLO INK BARRA DESFIADA C,9383980004,6,1,both,-5,5
204,BELEZA,OTHER,OTHER,BATOM BASTÃO JEQUITI,JEQUITI AVIVA BATOM HIDRATANTE NUDE MODE,8687910000,2,2,both,0,0
205,VESTUARIO,JEANS,38,SAIA,BERMUDA JEANS CF MSA INK MOM MEIA COXA L,9592970003,4,0,left_only,-4,4
206,VESTUARIO,BEGE,GG,CALCINHA / BOTTOM,BERMUDA MODELADORA ST COTTON RDA PERNA C,8766940003,2,2,both,0,0
207,BELEZA,OTHER,OTHER,PERFUME,PERFUME  WA JEQUITI COLONIA DESODORANTE,8958530000,5,5,both,0,0
208,VESTUARIO,LARANJA,48,BERMUDA SARJA,BERMUDA JEANS CRN MSA INK FIVE POCKETS L,9578730001,1,0,left_only,-1,1
209,VESTUARIO,PRETO,12,CALÇA,CALCA C8 PRD COS ELASTICO JUVO INK COS E,9406610001,2,0,left_only,-2,2
210,VESTUARIO,JEANS,42,SAIA,SHORT JEANS JV MSA INK ELASTICO CINTURA,9592960005,2,0,left_only,-2,2
211,VESTUARIO,PRETO,M,KIT CALCINHA,2 CALCINHAS BIQUINI CR SLO ELLA LISO PRE,9651140004,4,4,both,0,0
212,VESTUARIO,VERMELHO,GG,CALCINHA / BOTTOM,2 CALCINHAS APP TRS MEDIA MFB REF 50509,8323340006,4,2,both,-2,2
213,VESTUARIO,CINZA,34/39,MEIA CASUAL/ESPORTIVA,3 PARES MEIA SOQUETE ACC SLO POA GRAFITE,9502120001,1,1,both,0,0
214,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,9663590001,1,0,left_only,-1,1
215,VESTUARIO,JEANS,44,CALÇA JEANS,CALCA   SAW MARCA DE TERCEIROS CALCA BOO,9660040006,1,0,left_only,-1,1
216,VESTUARIO,ROSA,44,BOTTOM CURTO SARJA,BERMUDA SARJA CRN SLO INK ABERTURA BARRA,9384260004,4,0,left_only,-4,4
217,VESTUARIO,JEANS,42,CALÇA JEANS,CALCA JEANS CF SLO INK USED TANK ESMERIL,9480810003,1,0,left_only,-1,1
218,VESTUARIO,JEANS,50,TOP PLUS,BLUSA MANGA CURTA JEANS PS PRD INK MANGA,9422240002,4,0,left_only,-4,4
219,VESTUARIO,DOURADO,SEM TAMANHO,CONJUNTO,CJT DOURADO COLAR CORACAO REDONDO E BRIN,9499620001,2,0,left_only,-2,2
220,VESTUARIO,JEANS,42,CALÇA JEANS,CALCA JEANS CRN MSA INK USED TANK BARRA,9479560004,1,0,left_only,-1,1
221,BELEZA,OTHER,OTHER,BATOM LÍQUIDO,VULT SERUM LAB HIDRALURONICO 4ML,9033150000,2,1,both,-1,1
222,VESTUARIO,JEANS,34,CALÇA JEANS,CALCA CY SAW MARCA DE TERCEIROS WIDE LEG,9692380001,1,1,both,0,0
223,VESTUARIO,ROSA,G,SHORT DOLL,SHORT DOLL SEM MANGA CR PRD ELLA RENDA P,9470390001,4,4,both,0,0
224,VESTUARIO,PRETO,46,CALÇA SARJA,CALCA SARJA CRN MSA INK PUSH UP LISO PRE,9480110003,1,0,left_only,-1,1
225,VESTUARIO,JEANS,36,BOTTOM CURTO JEANS,SHORT JEANS CRN SLO INK BASICO AMACIADO,9384030002,1,0,left_only,-1,1
226,VESTUARIO,JEANS,44,JAQUETA/COLETE,JAQUETA MANGA LONGA JEANS CRN PRD CROPPE,9671350005,2,0,left_only,-2,2
227,VESTUARIO,DOURADO,UNICO,ÓCULOS ACETATO,OCULOS  C5 MSA MAIS ACESSORIOS ACE FEM D,9683690001,1,1,both,0,0
228,VESTUARIO,JEANS,34,CALÇA JEANS,CALCA  JV MSA INK USED TANK ESMERIL BARR,9415790001,2,1,both,-1,1
229,VESTUARIO,JEANS,42,BOTTOM  JOVEM,CALCA JEANS CRN PRD INK CALCA SKINNY USE,9566290004,1,0,left_only,-1,1
230,VESTUARIO,JEANS,42,CALÇA JEANS,CALCA CM MSA INK LAVAGEM COM USED BIGODE,9440990004,1,0,left_only,-1,1
231,VESTUARIO,JEANS,44,BOTTOM CURTO JEANS,SHORT JEANS CRN MSA INK BARRA VIRADA LIS,9383960006,1,0,left_only,-1,1
232,VESTUARIO,JEANS,36,CALÇA JEANS,CALCA JEANS JV PRD INK RETA GANCHO LISO,9480010004,1,1,both,0,0
233,VESTUARIO,MARROM,36,CALÇA SARJA,CALCA CS MSA INK MARROM EASE SARJA 5 POC,9181310007,2,0,left_only,-2,2
234,VESTUARIO,PRATA,CURTO,BRINCO,BRINCO PRATA  LARANJA CRISTAL ROSA CURTO,9705220001,6,0,left_only,-6,6
235,VESTUARIO,ROSA,46,CALÇA SARJA,CALCA CRN MSA INK FIVE POCKETS LISO ROSA,9420140006,0,0,left_only,0,0
236,VESTUARIO,VERDE,48,CALÇA SARJA PLUS,CALCA SARJA PS PRD INK ZIPER BARRA LISO,9481050004,2,2,both,0,0
237,VESTUARIO,CINZA,P,CAMISOLA / ROBE,CAMISOLA MANGA CURTA JV CN PRD DISNEY V,9589320005,2,0,left_only,-2,2
238,VESTUARIO,JEANS,38,CALÇA JEANS,CALCA  CRN PRD INK USED TANK E RASGOS LI,9412770004,1,0,left_only,-1,1
239,VESTUARIO,VERDE,40,CALÇA SARJA,CALCA CM EVT JNS MSA INK JOGGER CAMUFLAD,9440550003,1,0,left_only,-1,1
240,VESTUARIO,PRETO,46,CALÇA SARJA,CALCA CM MSA INK JOGGER LISO 34099 PRETO,9373000005,3,0,left_only,-3,3
241,VESTUARIO,PRETO,36,BOTTOM CURTO SARJA,SHORT SARJA JV PRD INK ESTAMPADA DE ESTR,9575020001,1,0,left_only,-1,1
242,VESTUARIO,JEANS,46,INTEIRO,MACACAO SEM MANGA JEANS CRN PRD INK RASG,9480830002,1,0,left_only,-1,1
243,VESTUARIO,VERDE,46,CALÇA SARJA PLUS,CALCA SARJA PS PRD INK COM ESMERIL LISO,9422340004,1,0,left_only,-1,1
244,VESTUARIO,PRETO,G,CAMISOLA / ROBE,CAMISOLA MANGA CURTA JV CN PRD DISNEY V,9564080009,5,4,both,-1,1
245,VESTUARIO,AZUL,34/39,MEIA CASUAL/ESPORTIVA,MEIA CP FCX MAIS ACESSORIOS SAPATILHA ES,9306520001,11,2,both,-9,9
246,VESTUARIO,JEANS,42,BOTTOM CURTO JEANS,SHORT JEANS CRN MSA INK BARRA DESF E USe,9320790005,1,0,left_only,-1,1
247,VESTUARIO,JEANS,40,BOTTOM CURTO JEANS,SHORT JEANS CRN PRD INK LASER BARRA VIRA,9420200003,1,1,both,0,0
248,VESTUARIO,JEANS,42,CALÇA JEANS,CALCA CM MSA INK LAVAGEM COM STONE USED,9440860003,4,0,left_only,-4,4
249,VESTUARIO,BEGE,G,CALCINHA / BOTTOM,BERMUDA MODELADORA ST COTTON RDA PERNA C,8766940002,3,2,both,-1,1
250,VESTUARIO,AZUL,UNICO,ÓCULOS ACETATO,OCULOS FEM ACE TARTA AZUL QUADRADO MARRO,9568560001,1,1,both,0,0
251,VESTUARIO,CINZA,34/39,MEIA CASUAL/ESPORTIVA,3 PARES MEIA SOQUETE ACC SLO CORACAO CIN,9502160001,8,1,both,-7,7
252,VESTUARIO,BRANCO,G,CALCINHA / BOTTOM,3 CALCINHAS APP TRS MFB GATINHOS BRC PIN,7797270003,4,4,both,0,0
253,VESTUARIO,ROSA,44,SAIA,BERMUDA SARJA CF MSA INK MEIA COXA VISTA,9593120005,2,0,left_only,-2,2
254,VESTUARIO,JEANS,38,CALÇA JEANS,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,9697960004,1,0,left_only,-1,1
255,VESTUARIO,DOURADO,UNICO,ÓCULOS METAL,OCULOS FEM MET DOURADO REDONDO MARROM VC,9562010001,1,1,both,0,0
256,BELEZA,OTHER,OTHER,PERFUME,COLONIA DESODORANTE MASCULINA PORTIOLLI,8737290000,1,1,both,0,0
257,VESTUARIO,ROSA,P,SHORT DOLL,SHORT DOLL MANGA CURTA JV CN SLO ELLA CA,9468400004,3,3,both,0,0
258,VESTUARIO,BEGE,48,SOUTIEN / TOP,SOUTIEN TRS ALEGRETO  REF 61743 BEGE  DE,9263030001,2,2,both,0,0
259,VESTUARIO,ROSA,P,SOUTIEN / TOP,SOUTIEN CR PRD ELLA TOP TRIANGULO RENDA,9581500003,1,1,both,0,0
260,VESTUARIO,CHOCOLATE,46,SOUTIEN / TOP,SOUTIEN NADADOR ESS C9 PRD LISO CHOCOLAT,9316960002,5,1,both,-4,4
261,VESTUARIO,JEANS,42,CALÇA JEANS,CALCA CM MSA INK SLIM LAVAGEM COM USED B,9440810004,1,1,both,0,0
262,VESTUARIO,PRETO,40,CAMISOLA / ROBE,CAMISOLA SEM MANGA CJ SLO ELLA ANIMAL PR,9649000001,1,0,left_only,-1,1
263,VESTUARIO,PRETO,46,SOUTIEN / TOP,SOUTIEN BASE ESS C9 PRD RENDA BASE PRETO,8388630002,1,0,left_only,-1,1
264,VESTUARIO,VERDE,40,SOUTIEN / TOP,SOUTIEN CR SLO ELLA RENDA  LISO VERDE 40,9647240003,1,1,both,0,0
265,VESTUARIO,PRETO,48,SOUTIEN / TOP,SOUTIEN TG P1 POA P B LIV C7 48 PRETO ES,9575000004,2,2,both,0,0
266,VESTUARIO,BRANCO,GG,CALCINHA / BOTTOM,3 CALCINHAS APP TRS MFB CORACAO BRC ROSA,8297000004,4,3,both,-1,1
267,VESTUARIO,JEANS,36,CALÇA JEANS,CALCA JEANS JV MSA INK BASICA BARRA VIRA,9684690002,1,0,left_only,-1,1
268,VESTUARIO,AZUL,35/36,CHINELOS,CHINELO FECHADO EVA STITCH ESTAMPADO AZU,9548900001,2,2,both,0,0
269,VESTUARIO,JEANS,48,CALÇA JEANS,CALCA JEANS CRN PRD INK EVT SUPER STONE,9561450007,1,0,left_only,-1,1
270,BELEZA,OTHER,OTHER,PERFUME,DESODORANTE COLONIA JEQUITI HELLO KITTY,9657200000,2,1,both,-1,1
271,VESTUARIO,VERDE,42,SAIA,SHORT SARJA JV MSA INK CLOCHARD VERDE BA,9593130004,0,0,left_only,0,0
272,VESTUARIO,PRETO,48,CALÇA SARJA PLUS,CALCA SARJA  PS PRD INK ELASTICO BARRA L,9273450002,2,0,left_only,-2,2
273,VESTUARIO,JEANS,10,CALÇA,CALCA C8 PRD JUVO INK STONE COM USED TAN,9484120001,1,0,left_only,-1,1
274,BELEZA,OTHER,OTHER,BARRA,SABONETE HIDRATANTE EM BARRA JEQUITI JUS,9739850000,5,5,both,0,0
275,VESTUARIO,JEANS,44,CALÇA JEANS,CALCA JEANS CRN PRD INK USED RASGOS BARR,9412360005,1,0,left_only,-1,1
276,BELEZA,OTHER,OTHER,DELINEADOR,VULT CANET SOBRANC 02 1 5G,9032430000,2,2,both,0,0
277,VESTUARIO,ROSA,44,CALÇA JEANS,CALCA SARJA EVT CRN MSA INK RASGOS BARRA,9412600005,2,0,left_only,-2,2
278,VESTUARIO,JEANS,42,CALÇA JEANS,CALCA JEANS CRN MSA INK USED BIGODE BARR,9384570003,1,1,both,0,0
279,VESTUARIO,PRETO,44,SOUTIEN / TOP,SOUTIEN  C9 PRD ELLA BORBOLETA LISO PRET,9380890003,3,1,both,-2,2
280,VESTUARIO,SORTIDO,M,CALCINHA / BOTTOM,3 CALCINHAS APP TRS MFB REF K51811 K18 L,4782110001,3,2,both,-1,1
281,VESTUARIO,JEANS,36,CALÇA JEANS,CALCA JEANS CRN PRD INK  SUPER STONE   U,9486390001,1,0,left_only,-1,1
282,VESTUARIO,PRETO,6,INTEIRO,SALOPETE SEM MANGA INFA C8 SLO DISNEY V,9389550001,1,0,left_only,-1,1
283,VESTUARIO,JEANS,38,BOTTOM CURTO JEANS,SHORT JEANS JV MSA INK BARRA CHUVEIRINHO,9167460003,7,1,both,-6,6
284,VESTUARIO,CHOCOLATE,G,KIT CALCINHA,CALCINHA CR SLO ELLA ESTAMPADO CHOCOLATE,9656800001,4,4,both,0,0
285,VESTUARIO,JEANS,44,CALÇA JEANS,CALCA JEANS CF MSA INK USED TANK BARRA D,9480690001,1,1,both,0,0
286,VESTUARIO,CINZA,G,SHORT DOLL,SHORT DOLL MANGA CURTA JV CN SLO ELLA GA,9667090001,1,1,both,0,0
287,VESTUARIO,JEANS,38,CALÇA JEANS,CALCA JEANS CF PRD INK USED TANK BARRA V,9480070002,1,0,left_only,-1,1
288,VESTUARIO,JEANS,34,BOTTOM CURTO JEANS,SHORT JEANS CRN MSA INK BARRA VIRADA LIS,9168130001,1,0,left_only,-1,1
289,VESTUARIO,BRANCO,40,BOTTOM CURTO SARJA,BERMUDA SARJA CRN SLO INK LISO BRANCO 40,9623060003,3,3,both,0,0
290,VESTUARIO,DOURADO,UNICO,ÓCULOS METAL,OCULOS  C5 MAIS ACESSORIOS OCULOS FEM ME,9724470001,1,1,both,0,0
291,VESTUARIO,JEANS,46,CALÇA JEANS,CALCA JEANS INK JEANS AZUL CLARO  LISO J,9654220003,1,1,both,0,0
292,VESTUARIO,JEANS,48,CALÇA JEANS PLUS,CALCA JEANS PS PRD INK USED TANK RASGOS,9481140002,3,0,left_only,-3,3
293,VESTUARIO,JEANS,50,BERMUDA JEANS,BERMUDA JEANS CRN PRD INK cordao rasgos,9578960007,1,0,left_only,-1,1
294,VESTUARIO,JEANS,38,BERMUDA JEANS,BERMUDA JEANS INK SUPER STONE LISO 35286,9525520010,1,0,left_only,-1,1
295,ELETRO-ELETRONICOS,OTHER,OTHER,MASCULINO PRATA,RELOGIO MASC TECHNOS PRATA ANALOGICO 211,9630820000,2,2,both,0,0
296,VESTUARIO,JEANS,52,BOTTOM CURTO JEANS PLUS,SHORT JEANSPEDIDO FAKE PS PRD INK RASGOS,9481260004,3,1,both,-2,2
297,VESTUARIO,PRETO,42,SOUTIEN / TOP,SOUTIEN  C9 PRD ELLA BORBOLETA LISO PRET,9380890004,2,1,both,-1,1
298,VESTUARIO,PRETO,52,SOUTIEN / TOP,SOUTIEN TG P1 POA P B LIV C7 52 PRETO ES,9575000002,1,1,both,0,0
299,VESTUARIO,ROSA,G,SHORT DOLL,SHORT DOLL MANGA CURTA JV CN SLO ELLA ES,9438660003,1,1,both,0,0
300,VESTUARIO,JEANS,42,CALÇA JEANS,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,9697820003,2,0,left_only,-2,2
301,VESTUARIO,PRETO,UNICO,ÓCULOS ACETATO,OCULOS  C5 MSA MAIS ACESSORIOS UNI ACE P,9682440001,1,1,both,0,0
302,VESTUARIO,JEANS,34,BOTTOM CURTO JEANS,SHORT JEANS CRN MSA INK BARRA VIRADA LIS,9383960001,1,0,left_only,-1,1
303,BELEZA,OTHER,OTHER,PERFUME,DESODORANTE COLONIA MASCULINA JEQUITI CA,9465210000,3,1,both,-2,2
304,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA CM MSA INK lavagem com stone e use,9440960004,2,0,left_only,-2,2
305,VESTUARIO,AZUL,6,SHORT/SAIA,SHORT C8 PRD INFA INK COM NERVURA LISO 3,9483600002,3,0,left_only,-3,3
306,VESTUARIO,AMARELO,3,TOP/JAQUETA,TOP SEM MANGA C8 SLO INK BATINHA PPA COM,9633480001,1,1,both,0,0
307,VESTUARIO,CHOCOLATE,42,SOUTIEN / TOP,SOUTIEN BASE ALONGA ESS C9 PRD LISO CHOC,9316910001,1,0,left_only,-1,1
308,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA JEANS CRN MSA INK AMACIADAUSED LIS,9578050002,2,0,left_only,-2,2
309,VESTUARIO,JEANS,38,BOTTOM CURTO JEANS,SHORT JEANS JV MSA INK BARRA CHUVEIRINHO,9167490003,3,0,left_only,-3,3
310,VESTUARIO,VERMELHO,44,SOUTIEN / TOP,SOUTIEN SNS SLO BASE VERMELHO RENDA BASI,8222140007,1,0,left_only,-1,1
311,BELEZA,OTHER,OTHER,PERFUME,DESODORANTE COLONIA MASCULINA CARLINHOS,9692170000,3,3,both,0,0
312,VESTUARIO,JEANS,42,BOTTOM CURTO JEANS,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,9384680002,3,0,left_only,-3,3
313,VESTUARIO,JEANS,56,BOTTOM CURTO JEANS PLUS,BERMUDA JEANS PS PRD INK MARMORIZADO COM,9481250006,1,0,left_only,-1,1
314,VESTUARIO,JEANS,44,CALÇA JEANS,CALCA CM MSA EVT LCM INK LAVAGEM COM USE,9440440007,3,0,left_only,-3,3
315,VESTUARIO,JEANS,46,BOTTOM CURTO JEANS PLUS,BERMUDA PS PRD COM RASGOS 02FE00603 JEAN,9633180001,2,0,left_only,-2,2
316,BELEZA,OTHER,OTHER,KIT FEMININO,COMBO  WK JEQUITI ESTOJO ELIANA CRISTAL,9413260000,5,5,both,0,0
317,VESTUARIO,JEANS,48,CALÇA JEANS,CALCA CM MSA EVT PAIS INK COM USED FILIG,9440430007,1,0,left_only,-1,1
318,VESTUARIO,BRANCO,42,SOUTIEN / TOP,SOUTIEN RENDA ESTREITA ESS C9 PRD LISO B,9266810004,1,1,both,0,0
319,VESTUARIO,JEANS,42,CALÇA JEANS,CALCA JEANS CRN MSA INK SUPER STONE   US,9486270004,2,0,left_only,-2,2
320,VESTUARIO,JEANS,42,BOTTOM CURTO JEANS,BERMUDA JEANS CRN MSA INK 12 COXA GM LIS,9622500004,2,0,left_only,-2,2
321,VESTUARIO,JEANS,48,INTEIRO PLUS,JARDINEIRA JEANS PS PRD INK COM RASGOS,9481300002,1,1,both,0,0
322,VESTUARIO,JEANS,40,BOTTOM CURTO JEANS,SHORT JEANS CRN SLO INK BARRA CHUVEIRINH,9384110004,2,1,both,-1,1
323,VESTUARIO,JEANS,48,BOTTOM CURTO JEANS PLUS,SHORT JEANSPEDIDO FAKE PS PRD INK RASGOS,9481260002,4,0,left_only,-4,4
324,VESTUARIO,JEANS,34,CALÇA JEANS,CALCA JEANS EVT LCM CRN MSA  STONE  USED,9456280002,1,1,both,0,0
325,VESTUARIO,JEANS,38,CALÇA JEANS,CALCA JEANS CRN PRD INK USED TANK RASGOS,9412390002,1,0,left_only,-1,1
326,VESTUARIO,JEANS,36,BOTTOM CURTO JEANS,BERMUDA JEANS CRN SLO INK COM CONTRASTE,9384010001,1,0,left_only,-1,1
327,BELEZA,OTHER,OTHER,PERFUME,DESODORANTE COLONIA MASCULINA CORVETTE B,9673700000,3,1,both,-2,2
328,BELEZA,OTHER,OTHER,BATOM,BATOM  WL VULT VULT BATOM EN 040 35g,9032150000,3,3,both,0,0
329,BELEZA,OTHER,OTHER,PERFUME,COLONIA DESODORANTE FEMININA ELIANA CRIS,8686750000,17,17,both,0,0
330,VESTUARIO,JEANS,42,CALÇA JEANS,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,9663590003,1,0,left_only,-1,1
331,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA JEANS CRN MSA INK USED BIGODE BARR,9384550004,2,1,both,-1,1
332,ELETRO-ELETRONICOS,OTHER,OTHER,TABLET 3G ANDROID,TABLET PHILCO PTB10RSG 3G   10   32GB  2,8792440000,1,1,both,0,0
333,VESTUARIO,DOURADO,LONGO,COLAR,COLAR MAIS ACESSORIOS LTCP 0182 DOURADO,9685320001,9,0,left_only,-9,9
334,BELEZA,OTHER,OTHER,CORPORAIS,DESODORANTE COL PHYTO SPLASH PURE SECRET,9593960000,9,9,both,0,0
335,VESTUARIO,PRETO,UNICO,ÓCULOS METAL,OCULOS  C5 MAIS ACESSORIOS OCULOS FEM ME,9717730001,1,1,both,0,0
336,VESTUARIO,AZUL,34,CALÇA SARJA,CALCA SARJA JV MSA INK BASICA BARRA VIRA,9475000008,1,0,left_only,-1,1
337,VESTUARIO,PRETO,UNICO,ÓCULOS METAL,OCULOS  C5 MAIS ACESSORIOS OCULOS MASC 0,9724570001,1,1,both,0,0
338,VESTUARIO,BRANCO,52,SOUTIEN / TOP,SOUTIEN APP TRS OLIMPO BOURBON BRANCO RE,8319830004,4,4,both,0,0
339,VESTUARIO,JEANS,38,CALÇA JEANS,CALCA JEANS CRN MSA INK USED TANK BARRA,9384240001,1,1,both,0,0
340,VESTUARIO,JEANS,GG,JAQUETA JEANS,JAQUETA MANGA LONGA EVT PAIS JEANS CRN P,9486520008,1,0,left_only,-1,1
341,VESTUARIO,BEGE,M,CALCINHA / BOTTOM,CINTA APP TRS MODELADORA REF 01 404 2,8604980002,9,1,both,-8,8
342,VESTUARIO,JEANS,2,BERMUDA,BERMUDA C8 PPO PRD INK STONE E USED COM,9483740002,2,0,left_only,-2,2
343,VESTUARIO,PRETO,46,CAMISOLA / ROBE,CAMISOLA SEM MANGA CJ SLO ELLA ANIMAL PR,9649000003,2,2,both,0,0
344,VESTUARIO,JEANS,50,BOTTOM CURTO JEANS PLUS,SHORT JEANSPEDIDO FAKE PS PRD INK RASGOS,9481260003,3,1,both,-2,2
345,VESTUARIO,AZUL,1,BERMUDA,BERMUDA C8 PPO PRD INK CORDAO E DENIM NO,9483760001,2,0,left_only,-2,2
346,VESTUARIO,CINZA,G,CALCINHA / BOTTOM,3 CALCINHAS APP TANGA TRS COTTON LISO ME,7797290003,4,1,both,-3,3
347,VESTUARIO,PRETO,46,SOUTIEN / TOP,SOUTIEN BASE ALONGADA ESS C9 MSA BJ TRIA,9310710002,3,1,both,-2,2
348,VESTUARIO,AZUL,40,SOUTIEN / TOP,2 SOUTIENS APP TRS COM BOJO POA REF 4287,7744280001,3,3,both,0,0
349,ELETRO-ELETRONICOS,OTHER,OTHER,KIT MASCULINO DOURADO,RELOGIO LINCE MASC DOURADO KIT CANIVETE,9518820000,2,2,both,0,0
350,VESTUARIO,JEANS,46,CALÇA JEANS,CALCA JEANS  BIO MARCA DE TERCEIROS Skin,9697850006,1,0,left_only,-1,1
351,VESTUARIO,ROSA,P,SHORT DOLL,SHORT DOLL MANGA CURTA CR SLO ELLA ESTAM,9581350005,1,1,both,0,0
352,VESTUARIO,JEANS,4,CALÇA,CALCA C8 INFO PRD INK STONE USED TANK E,9483930001,4,2,both,-2,2
353,VESTUARIO,JEANS,50,BOTTOM CURTO JEANS PLUS,SHORT JEANS PS MSA INK USED BARRA VIRADA,9480990003,2,0,left_only,-2,2
354,BELEZA,OTHER,OTHER,BARRA,SABONETE HIDRATANTE EM BARRA JEQUITI EU,9539860000,3,3,both,0,0
355,VESTUARIO,VINHO,GG,KIT CALCINHA,CALCINHA CJ SLO ELLA LISO VINHO GG VINHO,9644090007,4,3,both,-1,1
356,VESTUARIO,PRETO,44,SOUTIEN / TOP,SOUTIEN BASE ESS C9 PRD LISO PTO   ELLA,9266820003,3,0,left_only,-3,3
357,VESTUARIO,JEANS,36,CALÇA JEANS,CALCA  JV MSA INK USED TANK ESMERIL BARR,9415790002,1,0,left_only,-1,1
358,ELETRO-ELETRONICOS,OTHER,OTHER,FEMININO OUTROS,RELOGIO TUGUIR FEM PRETO P4 AVULSO ANALO,9437980000,1,1,both,0,0
359,VESTUARIO,JEANS,44,CALÇA JEANS,CALCA JEANS  EVT JV PRD INK USED MARMORI,9412280006,2,0,left_only,-2,2
360,VESTUARIO,ROSA,M,SHORT DOLL,SHORT DOLL MANGA CURTA CR PRD ELLA  RIBA,9590750003,6,6,both,0,0
361,VESTUARIO,JEANS,38,CALÇA JEANS,CALCA JEANS CRN MSA INK USED BIGODE BARR,9384550005,1,1,both,0,0
362,VESTUARIO,ROSA,UNICO,ÓCULOS INF ACETATO,OCULOS  C5 MSA MAIS ACESSORIOS INFA ACET,9683330001,1,1,both,0,0
363,VESTUARIO,JEANS,38,BOTTOM CURTO JEANS,BERMUDA JEANS CRN MSA INK USED BARRA DES,9573010001,1,0,left_only,-1,1
364,VESTUARIO,PRETO,50,BOTTOM CURTO SARJA PLUS,SHORT JEANS PS PRD INK CLOCHARD COM AMAR,9481170003,1,0,left_only,-1,1
365,VESTUARIO,JEANS,36,CALÇA JEANS,CALCA JEANS CF MSA INK USED TANK BARRA V,9384460001,1,0,left_only,-1,1
366,VESTUARIO,JEANS,40,INTEIRO,MACACAO SEM MANGA JEANS CRN PRD INK RASG,9480830004,2,1,both,-1,1
367,VESTUARIO,JEANS,44,BERMUDA JEANS,BERMUDA JEANS EVT PAIS CRN PRD INK BERMU,9578940007,2,0,left_only,-2,2
368,VESTUARIO,VINHO,50,SOUTIEN / TOP,SOUTIEN APP TRS OLIMPO BOURBON VINHO REF,8267980003,2,2,both,0,0
369,VESTUARIO,JEANS,40,CALÇA JEANS,CALCA JEANS EVT JNS CRN MSA INK JOGGER J,9532890004,2,0,left_only,-2,2
